project_id,year,project_type,implementing_agency,location,contractor,has_contractor,contractor_reliability,procurement_mode,funding_source,approved_budget,planned_duration_months,start_month,start_date,planned_end_date,agency_capacity,typhoon_exposure,cpi_at_start,cmrpi_at_start,cpi_change,cmrpi_change,is_delayed,delay_days,delay_probability,is_cost_overrun,cost_overrun_pct,overrun_probability,risk_category
PROJ-2021-1724,2021,Non-Infrastructure,PCDO,Cabatuan,N/A,0,0.5,Repeat Order,General Fund,38344.24,6,12,2021-12-03,2022-06-01,0.6,2.3,109.8,114.0,6.2,11.3,0,0,0.0967,0,0.0,0.3237,Low
PROJ-2024-1725,2024,Infrastructure,OLEDIPO,Ajuy,Red Hammer International Builders,1,0.38,Repeat Order,HFEP,551021.43,12,6,2024-06-12,2025-06-07,0.55,16.6,127.8,135.8,4.7,3.4,1,273,0.6484,1,0.337,0.8277,High
PROJ-2020-1726,2020,Non-Infrastructure,IPG-HRMDO,Oton,N/A,0,0.5,Direct Contracting,Trust Fund,1026609.3,6,6,2020-06-08,2020-12-05,0.7,14.3,105.1,107.5,4.7,6.5,1,81,0.3765,0,0.0,0.6572,High
PROJ-2016-1727,2016,Infrastructure,Provincial Engineering Office,Maasin,Visayan Construction Group,1,0.52,Alternative Mode (Shopping),LDRRMF,157430.86,12,6,2016-06-07,2017-06-02,0.73,16.6,94.5,96.0,3.2,2.5,1,113,0.4696,1,0.337,0.7358,High
PROJ-2021-1728,2021,Non-Infrastructure,PCDO,San Enrique,N/A,0,0.5,Alternative Mode (Shopping),20% NTA,369190.34,6,7,2021-07-03,2021-12-30,0.6,13.8,109.8,114.0,6.2,11.3,1,98,0.3106,1,0.188,0.637,Medium
PROJ-2019-1729,2019,Infrastructure,IPG/HMO,Dingle,Island Builders Corporation,1,0.61,Repeat Order,LDRRMF,779906.33,12,8,2019-08-05,2020-07-30,0.67,16.6,102.5,103.2,2.6,4.3,1,90,0.5756,1,0.127,0.7349,High
PROJ-2024-1730,2024,Non-Infrastructure,Provincial Agriculture Office,Leon,N/A,0,0.5,Direct Contracting,20% NTA,76631.28,6,9,2024-09-13,2025-03-12,0.62,8.8,127.8,135.8,4.7,3.4,1,87,0.1916,1,0.318,0.6763,Medium
PROJ-2025-1731,2025,Non-Infrastructure,PCDO,Banate,N/A,0,0.5,Repeat Order,MOOE,939140.91,6,3,2025-03-04,2025-08-31,0.6,7.8,132.5,139.2,0.0,0.0,0,0,0.2611,0,0.0,0.2964,Medium
PROJ-2018-1732,2018,Non-Infrastructure,PSWDO,Dueñas,N/A,0,0.5,Alternative Mode (Shopping),General Fund,157857.18,6,1,2018-01-07,2018-07-06,0.75,2.8,100.0,100.0,2.5,3.2,0,0,0.1222,0,0.0,0.2818,Low
PROJ-2025-1733,2025,Infrastructure,IPG/HMO,Calinog,Iloilo New Agri-Industrial Marketing,1,0.44,Repeat Order,General Fund,47317.99,12,1,2025-01-14,2026-01-09,0.67,16.6,132.5,139.2,0.0,0.0,1,212,0.3626,0,0.0,0.7468,High
PROJ-2023-1734,2023,Non-Infrastructure,OLEDIPO,Alimodian,N/A,0,0.5,Alternative Mode (Negotiated),SEF,3250162.8,6,1,2023-01-10,2023-07-09,0.55,2.8,123.1,131.0,4.7,4.8,1,129,0.3135,1,0.347,0.7287,High
PROJ-2021-1735,2021,Non-Infrastructure,PGENRO,Sta. Barbara,N/A,0,0.5,Competitive Bidding,GAD Fund,10000.0,6,3,2021-03-01,2021-08-28,0.68,7.8,109.8,114.0,6.2,11.3,1,75,0.1408,0,0.0,0.6665,Medium
PROJ-2020-1736,2020,Infrastructure,HMO,Bingawan,3rd Dragon Builders Innovation,1,0.92,Competitive Bidding,HFEP,10000.0,12,11,2020-11-05,2021-10-31,0.7,16.6,105.1,107.5,4.7,6.5,0,0,0.3041,0,0.0,0.3841,Medium
PROJ-2023-1737,2023,Non-Infrastructure,ICTMO,Iloilo City,N/A,0,0.5,Competitive Bidding,Supplemental Budget,16439853.95,6,11,2023-11-13,2024-05-11,0.78,3.8,123.1,131.0,4.7,4.8,1,71,0.3753,1,0.335,0.6977,High
PROJ-2019-1738,2019,Non-Infrastructure,Provincial Accountant's Office,Zarraga,N/A,0,0.5,Repeat Order,Special Budget,413123.12,6,4,2019-04-09,2019-10-06,0.8,10.5,102.5,103.2,2.6,4.3,0,0,0.2549,1,0.306,0.3648,Medium
PROJ-2017-1739,2017,Infrastructure,Provincial Engineering Office,Tubungan,RMKP Construction,1,0.87,Competitive Bidding,HFEP,2983770.39,12,7,2017-07-09,2018-07-04,0.73,16.6,97.7,98.5,2.3,1.5,0,0,0.6085,1,0.251,0.4009,High
PROJ-2018-1740,2018,Infrastructure,IPG/HMO,San Miguel,Metro Iloilo Construction,1,0.46,Direct Contracting,Special Budget,2255452.91,12,3,2018-03-14,2019-03-09,0.67,16.6,100.0,100.0,2.5,3.2,1,121,0.6972,1,0.209,0.7447,High
PROJ-2020-1741,2020,Infrastructure,PGENRO,Alimodian,Orchard Valley Enterprises,1,0.77,Direct Contracting,MOOE,16956204.34,12,1,2020-01-04,2020-12-29,0.68,16.6,105.1,107.5,4.7,6.5,1,254,0.7545,1,0.286,0.8015,Critical
PROJ-2019-1742,2019,Non-Infrastructure,OLEDIPO,Leon,N/A,0,0.5,Repeat Order,MOOE,3059494.46,6,7,2019-07-07,2020-01-03,0.55,13.8,102.5,103.2,2.6,4.3,0,0,0.4496,0,0.0,0.3288,Medium
PROJ-2023-1743,2023,Infrastructure,Provincial Engineering Office,Sta. Barbara,RMKP Construction,1,0.87,Repeat Order,MOOE,212162.77,12,1,2023-01-14,2024-01-09,0.73,16.6,123.1,131.0,4.7,4.8,1,77,0.4219,0,0.0,0.7698,High
PROJ-2020-1744,2020,Non-Infrastructure,OPPESM,Leganes,N/A,0,0.5,Direct Contracting,HFEP,66161.63,6,10,2020-10-11,2021-04-09,0.65,6.1,105.1,107.5,4.7,6.5,0,0,0.1461,0,0.0,0.3445,Low
PROJ-2018-1745,2018,Infrastructure,IPG/HMO,Concepcion,RMKP Construction,1,0.87,Alternative Mode (Shopping),SEF,3305740.52,12,11,2018-11-03,2019-10-29,0.67,16.6,100.0,100.0,2.5,3.2,1,167,0.6305,1,0.076,0.8044,High
PROJ-2018-1746,2018,Non-Infrastructure,PCDO,Dumangas,Metro Iloilo Construction,1,0.46,Alternative Mode (Shopping),LDRRMF,1204704.52,6,10,2018-10-04,2019-04-02,0.6,6.1,100.0,100.0,2.5,3.2,0,0,0.2721,1,0.31,0.3362,Medium
PROJ-2017-1747,2017,Non-Infrastructure,HMO,Leganes,N/A,0,0.5,Direct Contracting,Trust Fund,1717077.75,6,6,2017-06-09,2017-12-06,0.7,14.3,97.7,98.5,2.3,1.5,0,0,0.343,0,0.0,0.2998,Medium
PROJ-2025-1748,2025,Non-Infrastructure,Provincial Accountant's Office,Sara,N/A,0,0.5,Alternative Mode (Shopping),GAD Fund,617771.17,6,12,2025-12-14,2026-06-12,0.8,2.3,132.5,139.2,0.0,0.0,0,0,0.1448,0,0.0,0.3206,Low
PROJ-2020-1749,2020,Non-Infrastructure,ICTMO,Leganes,N/A,0,0.5,Alternative Mode (Negotiated),Special Budget,4353540.3,6,7,2020-07-03,2020-12-30,0.78,13.8,105.1,107.5,4.7,6.5,1,106,0.4258,1,0.117,0.7161,High
PROJ-2021-1750,2021,Non-Infrastructure,IPG-HRMDO,Sara,N/A,0,0.5,Competitive Bidding,HFEP,122496.2,6,9,2021-09-10,2022-03-09,0.7,8.8,109.8,114.0,6.2,11.3,1,134,0.2133,0,0.0,0.7524,High
PROJ-2019-1751,2019,Non-Infrastructure,PCDO,Guimbal,N/A,0,0.5,Direct Contracting,MOOE,165880.72,6,5,2019-05-02,2019-10-29,0.6,12.8,102.5,103.2,2.6,4.3,0,0,0.2432,0,0.0,0.298,Medium
PROJ-2023-1752,2023,Non-Infrastructure,Provincial Accountant's Office,Janiuay,Western Visayas Builders Inc.,1,0.46,Alternative Mode (Negotiated),MOOE,4562723.15,6,10,2023-10-05,2024-04-02,0.8,6.1,123.1,131.0,4.7,4.8,1,80,0.3721,1,0.288,0.702,High
PROJ-2016-1753,2016,Infrastructure,IPG/HMO,Dumangas,Red Hammer International Builders,1,0.38,Alternative Mode (Shopping),General Fund,122712.98,12,6,2016-06-10,2017-06-05,0.67,16.6,94.5,96.0,3.2,2.5,1,64,0.4988,1,0.262,0.729,High
PROJ-2017-1754,2017,Infrastructure,IPG/HMO,Zarraga,Red Hammer International Builders,1,0.38,Competitive Bidding,GAD Fund,107425.3,12,8,2017-08-13,2018-08-08,0.67,16.6,97.7,98.5,2.3,1.5,1,189,0.4908,1,0.06,0.7151,High
PROJ-2018-1755,2018,Non-Infrastructure,IPG-HRMDO,San Enrique,RMKP Construction,1,0.87,Competitive Bidding,SEF,851974.4,6,12,2018-12-11,2019-06-09,0.7,2.3,100.0,100.0,2.5,3.2,0,0,0.1304,1,0.326,0.3293,Low
PROJ-2025-1756,2025,Infrastructure,IPG/HMO,Banate,RMKP Construction,1,0.87,Competitive Bidding,SEF,3338755.23,12,10,2025-10-04,2026-09-29,0.67,16.6,132.5,139.2,0.0,0.0,0,0,0.5515,0,0.0,0.3845,Medium
PROJ-2024-1757,2024,Infrastructure,Provincial Engineering Office,Cabatuan,JV Pacific Builders,1,0.48,Alternative Mode (Negotiated),SEF,623196.15,12,7,2024-07-07,2025-07-02,0.73,16.6,127.8,135.8,4.7,3.4,1,109,0.6121,0,0.0,0.7943,High
PROJ-2025-1758,2025,Non-Infrastructure,PSWDO,Dueñas,N/A,0,0.5,Repeat Order,HFEP,103403.8,6,7,2025-07-02,2025-12-29,0.75,13.8,132.5,139.2,0.0,0.0,0,0,0.1727,1,0.347,0.3386,Low
PROJ-2017-1759,2017,Non-Infrastructure,PGENRO,Ajuy,N/A,0,0.5,Alternative Mode (Shopping),GAD Fund,24681.52,6,3,2017-03-11,2017-09-07,0.68,7.8,97.7,98.5,2.3,1.5,0,0,0.1388,1,0.109,0.2762,Low
PROJ-2022-1760,2022,Non-Infrastructure,OPPESM,Barotac Nuevo,N/A,0,0.5,Repeat Order,MOOE,4260195.17,6,4,2022-04-05,2022-10-02,0.65,10.5,116.0,125.3,7.1,5.7,1,84,0.5017,1,0.347,0.6847,High
PROJ-2025-1761,2025,Non-Infrastructure,OLEDIPO,Barotac Viejo,N/A,0,0.5,Repeat Order,SEF,77199.38,6,5,2025-05-09,2025-11-05,0.55,12.8,132.5,139.2,0.0,0.0,0,0,0.1829,0,0.0,0.2798,Low
PROJ-2024-1762,2024,Non-Infrastructure,PCDO,Dumangas,N/A,0,0.5,Alternative Mode (Shopping),GAD Fund,91786.27,6,6,2024-06-10,2024-12-07,0.6,14.3,127.8,135.8,4.7,3.4,0,0,0.2259,1,0.13,0.3333,Medium
PROJ-2019-1763,2019,Non-Infrastructure,HMO,Passi City,Visayan Construction Group,1,0.52,Repeat Order,GAD Fund,410517.09,6,11,2019-11-08,2020-05-06,0.7,3.8,102.5,103.2,2.6,4.3,0,0,0.1592,0,0.0,0.3442,Low
PROJ-2018-1764,2018,Non-Infrastructure,OPPESM,Calinog,N/A,0,0.5,Competitive Bidding,20% NTA,1937565.67,6,12,2018-12-12,2019-06-10,0.65,2.3,100.0,100.0,2.5,3.2,0,0,0.2351,0,0.0,0.3275,Medium
PROJ-2020-1765,2020,Non-Infrastructure,IPG-HRMDO,Igbaras,N/A,0,0.5,Direct Contracting,LDRRMF,435119.74,6,10,2020-10-04,2021-04-02,0.7,6.1,105.1,107.5,4.7,6.5,0,0,0.2236,0,0.0,0.2981,Medium
PROJ-2019-1766,2019,Infrastructure,Provincial Engineering Office,Bingawan,Panay Construction Services,1,0.53,Competitive Bidding,20% NTA,1653201.15,12,7,2019-07-10,2020-07-04,0.73,16.6,102.5,103.2,2.6,4.3,1,120,0.6631,0,0.0,0.765,High
PROJ-2021-1767,2021,Non-Infrastructure,Provincial Agriculture Office,Carles,N/A,0,0.5,Alternative Mode (Shopping),GAD Fund,2713952.82,6,2,2021-02-02,2021-08-01,0.62,5.0,109.8,114.0,6.2,11.3,1,75,0.3546,0,0.0,0.6346,Medium
PROJ-2023-1768,2023,Non-Infrastructure,HMO,Dumangas,N/A,0,0.5,Competitive Bidding,General Fund,535464.19,6,2,2023-02-14,2023-08-13,0.7,5.0,123.1,131.0,4.7,4.8,1,136,0.2245,1,0.284,0.7135,Medium
PROJ-2024-1769,2024,Infrastructure,Provincial Agriculture Office,Dumangas,Island Builders Corporation,1,0.61,Direct Contracting,Trust Fund,567595.48,12,10,2024-10-09,2025-10-04,0.62,16.6,127.8,135.8,4.7,3.4,0,0,0.5754,1,0.128,0.4543,High
PROJ-2017-1770,2017,Non-Infrastructure,Provincial Accountant's Office,Maasin,N/A,0,0.5,Alternative Mode (Shopping),LDRRMF,182493.94,6,6,2017-06-04,2017-12-01,0.8,14.3,97.7,98.5,2.3,1.5,0,0,0.1832,1,0.289,0.3438,Medium
PROJ-2024-1771,2024,Non-Infrastructure,Provincial Agriculture Office,Miagao,PCC Construction Corp,1,0.85,Direct Contracting,General Fund,867791.32,6,1,2024-01-03,2024-07-01,0.62,2.8,127.8,135.8,4.7,3.4,1,142,0.1713,1,0.27,0.7345,High
PROJ-2022-1772,2022,Infrastructure,Provincial Planning Office,Bingawan,JV Pacific Builders,1,0.48,Direct Contracting,HFEP,336131.95,12,5,2022-05-12,2023-05-07,0.82,16.6,116.0,125.3,7.1,5.7,0,0,0.5407,1,0.341,0.4196,Medium
PROJ-2023-1773,2023,Non-Infrastructure,ICTMO,Oton,N/A,0,0.5,Repeat Order,20% NTA,12591362.12,6,9,2023-09-11,2024-03-09,0.78,8.8,123.1,131.0,4.7,4.8,0,0,0.5067,1,0.246,0.3448,Medium
PROJ-2022-1774,2022,Non-Infrastructure,Provincial Planning Office,Calinog,Orchard Valley Enterprises,1,0.77,Direct Contracting,Special Budget,1004921.26,6,4,2022-04-02,2022-09-29,0.82,10.5,116.0,125.3,7.1,5.7,1,92,0.2602,1,0.089,0.7032,Medium
PROJ-2023-1775,2023,Infrastructure,HMO,Leganes,RS AGRO INDUSTRIAL Corporation,1,0.44,Competitive Bidding,HFEP,1489677.7,12,4,2023-04-09,2024-04-03,0.7,16.6,123.1,131.0,4.7,4.8,0,0,0.6888,1,0.175,0.43,High
PROJ-2018-1776,2018,Non-Infrastructure,ICTMO,Barotac Viejo,N/A,0,0.5,Competitive Bidding,20% NTA,1149213.63,6,10,2018-10-02,2019-03-31,0.78,6.1,100.0,100.0,2.5,3.2,0,0,0.2561,0,0.0,0.3318,Medium
PROJ-2024-1777,2024,Non-Infrastructure,PGENRO,Lambunao,RS AGRO INDUSTRIAL Corporation,1,0.44,Alternative Mode (Negotiated),HFEP,418324.35,6,7,2024-07-13,2025-01-09,0.68,13.8,127.8,135.8,4.7,3.4,0,0,0.3133,0,0.0,0.3135,Medium
PROJ-2018-1778,2018,Non-Infrastructure,OLEDIPO,Anilao,JV Pacific Builders,1,0.48,Alternative Mode (Negotiated),Trust Fund,342244.19,6,4,2018-04-06,2018-10-03,0.55,10.5,100.0,100.0,2.5,3.2,0,0,0.2646,1,0.299,0.3414,Medium
PROJ-2019-1779,2019,Infrastructure,Provincial Planning Office,Sta. Barbara,A. Maquiling Construction and Supply,1,0.71,Direct Contracting,20% NTA,2366225.3,12,6,2019-06-01,2020-05-26,0.82,16.6,102.5,103.2,2.6,4.3,1,273,0.5984,1,0.19,0.8004,High
PROJ-2016-1780,2016,Non-Infrastructure,PCDO,Cabatuan,N/A,0,0.5,Alternative Mode (Negotiated),20% NTA,263940.09,6,7,2016-07-01,2016-12-28,0.6,13.8,94.5,96.0,3.2,2.5,0,0,0.2441,1,0.076,0.2993,Medium
PROJ-2022-1781,2022,Infrastructure,IPG/HMO,Barotac Nuevo,Metro Iloilo Construction,1,0.46,Alternative Mode (Negotiated),GAD Fund,948446.9,12,5,2022-05-11,2023-05-06,0.67,16.6,116.0,125.3,7.1,5.7,1,247,0.6486,1,0.053,0.8242,High
PROJ-2020-1782,2020,Non-Infrastructure,Provincial Planning Office,Oton,PACEMCO Construction,1,0.93,Alternative Mode (Negotiated),Supplemental Budget,695109.75,6,6,2020-06-05,2020-12-02,0.82,14.3,105.1,107.5,4.7,6.5,0,0,0.216,1,0.337,0.3029,Medium
PROJ-2024-1783,2024,Infrastructure,Provincial Engineering Office,Leganes,Metro Iloilo Construction,1,0.46,Repeat Order,LDRRMF,388262.49,12,2,2024-02-10,2025-02-04,0.73,16.6,127.8,135.8,4.7,3.4,0,0,0.5805,0,0.0,0.4728,High
PROJ-2017-1784,2017,Non-Infrastructure,IPG-HRMDO,Balasan,N/A,0,0.5,Alternative Mode (Shopping),MOOE,547570.21,6,7,2017-07-12,2018-01-08,0.7,13.8,97.7,98.5,2.3,1.5,0,0,0.2711,1,0.172,0.304,Medium
PROJ-2022-1785,2022,Non-Infrastructure,Provincial Agriculture Office,Zarraga,N/A,0,0.5,Alternative Mode (Negotiated),MOOE,35146947.19,6,11,2022-11-13,2023-05-12,0.62,3.8,116.0,125.3,7.1,5.7,1,86,0.4213,0,0.0,0.6505,High
PROJ-2021-1786,2021,Non-Infrastructure,Provincial Accountant's Office,Pavia,N/A,0,0.5,Alternative Mode (Shopping),SEF,411082.9,6,11,2021-11-11,2022-05-10,0.8,3.8,109.8,114.0,6.2,11.3,0,0,0.1902,1,0.243,0.3806,Medium
PROJ-2020-1787,2020,Infrastructure,IPG/HMO,Igbaras,A. Maquiling Construction and Supply,1,0.71,Alternative Mode (Negotiated),HFEP,32323.81,12,11,2020-11-14,2021-11-09,0.67,16.6,105.1,107.5,4.7,6.5,1,259,0.3359,0,0.0,0.8242,High
PROJ-2018-1788,2018,Infrastructure,Provincial Agriculture Office,Dueñas,Panay Construction Services,1,0.53,Competitive Bidding,LDRRMF,254475.0,12,12,2018-12-14,2019-12-09,0.62,16.6,100.0,100.0,2.5,3.2,1,175,0.4855,1,0.133,0.7813,High
PROJ-2024-1789,2024,Non-Infrastructure,ICTMO,Janiuay,N/A,0,0.5,Competitive Bidding,HFEP,160297.61,6,4,2024-04-12,2024-10-09,0.78,10.5,127.8,135.8,4.7,3.4,0,0,0.248,0,0.0,0.3005,Medium
PROJ-2019-1790,2019,Infrastructure,Provincial Planning Office,Calinog,Metro Iloilo Construction,1,0.46,Alternative Mode (Negotiated),LDRRMF,4560342.66,12,8,2019-08-09,2020-08-03,0.82,16.6,102.5,103.2,2.6,4.3,1,174,0.7089,1,0.184,0.7653,High
PROJ-2018-1791,2018,Infrastructure,HMO,Ajuy,Island Builders Corporation,1,0.61,Direct Contracting,MOOE,369972.99,12,11,2018-11-09,2019-11-04,0.7,16.6,100.0,100.0,2.5,3.2,1,123,0.4844,1,0.231,0.7315,High
PROJ-2024-1792,2024,Non-Infrastructure,Provincial Accountant's Office,Ajuy,N/A,0,0.5,Competitive Bidding,20% NTA,3235838.7,6,2,2024-02-04,2024-08-02,0.8,5.0,127.8,135.8,4.7,3.4,0,0,0.3398,0,0.0,0.2781,Medium
PROJ-2023-1793,2023,Infrastructure,IPG/HMO,Concepcion,PACEMCO Construction,1,0.93,Direct Contracting,20% NTA,2915202.91,12,7,2023-07-03,2024-06-27,0.67,16.6,123.1,131.0,4.7,4.8,1,240,0.6008,1,0.252,0.7886,High
PROJ-2024-1794,2024,Non-Infrastructure,PSWDO,Dueñas,N/A,0,0.5,Direct Contracting,20% NTA,2989873.33,6,6,2024-06-08,2024-12-05,0.75,14.3,127.8,135.8,4.7,3.4,0,0,0.4418,0,0.0,0.3036,Medium
PROJ-2018-1795,2018,Non-Infrastructure,OLEDIPO,Maasin,N/A,0,0.5,Direct Contracting,LDRRMF,1189417.35,6,8,2018-08-05,2019-02-01,0.55,11.6,100.0,100.0,2.5,3.2,0,0,0.3276,1,0.322,0.3074,Medium
PROJ-2021-1796,2021,Non-Infrastructure,Provincial Planning Office,Anilao,N/A,0,0.5,Competitive Bidding,20% NTA,3328149.41,6,6,2021-06-11,2021-12-08,0.82,14.3,109.8,114.0,6.2,11.3,1,88,0.405,0,0.0,0.6894,High
PROJ-2020-1797,2020,Non-Infrastructure,Provincial Accountant's Office,Batad,PCC Construction Corp,1,0.85,Repeat Order,SEF,44648.59,6,12,2020-12-09,2021-06-07,0.8,2.3,105.1,107.5,4.7,6.5,0,0,0.0679,0,0.0,0.3031,Low
PROJ-2017-1798,2017,Infrastructure,IPG/HMO,San Joaquin,3rd Dragon Builders Innovation,1,0.92,Repeat Order,GAD Fund,31701.26,12,8,2017-08-04,2018-07-30,0.67,16.6,97.7,98.5,2.3,1.5,0,0,0.276,0,0.0,0.4398,Medium
PROJ-2019-1799,2019,Infrastructure,Provincial Engineering Office,Lemery,JV Pacific Builders,1,0.48,Direct Contracting,General Fund,2551419.52,12,4,2019-04-06,2020-03-31,0.73,16.6,102.5,103.2,2.6,4.3,0,0,0.6385,0,0.0,0.5001,High
PROJ-2024-1800,2024,Non-Infrastructure,Provincial Accountant's Office,San Joaquin,N/A,0,0.5,Alternative Mode (Negotiated),Special Budget,94634.26,6,12,2024-12-09,2025-06-07,0.8,2.3,127.8,135.8,4.7,3.4,1,84,0.1118,1,0.147,0.6459,Medium
PROJ-2019-1801,2019,Infrastructure,IPG/HMO,Barotac Nuevo,3rd Dragon Builders Innovation,1,0.92,Alternative Mode (Shopping),Trust Fund,217950.76,12,4,2019-04-05,2020-03-30,0.67,16.6,102.5,103.2,2.6,4.3,1,196,0.3913,1,0.31,0.7749,High
PROJ-2025-1802,2025,Non-Infrastructure,OPPESM,Estancia,N/A,0,0.5,Competitive Bidding,MOOE,772716.59,6,3,2025-03-05,2025-09-01,0.65,7.8,132.5,139.2,0.0,0.0,0,0,0.2673,1,0.12,0.289,Medium
PROJ-2023-1803,2023,Non-Infrastructure,PSWDO,Carles,N/A,0,0.5,Direct Contracting,Trust Fund,169198.88,6,11,2023-11-11,2024-05-09,0.75,3.8,123.1,131.0,4.7,4.8,1,46,0.1515,0,0.0,0.6105,Medium
PROJ-2024-1804,2024,Non-Infrastructure,PHO,Bingawan,N/A,0,0.5,Direct Contracting,MOOE,32427.62,6,9,2024-09-06,2025-03-05,0.72,8.8,127.8,135.8,4.7,3.4,0,0,0.1663,0,0.0,0.2919,Low
PROJ-2022-1805,2022,Non-Infrastructure,Provincial Accountant's Office,Banate,N/A,0,0.5,Competitive Bidding,Trust Fund,2119300.28,6,5,2022-05-03,2022-10-30,0.8,12.8,116.0,125.3,7.1,5.7,0,0,0.3826,0,0.0,0.3327,Medium
PROJ-2024-1806,2024,Non-Infrastructure,PCDO,Bingawan,N/A,0,0.5,Competitive Bidding,HFEP,51573.22,6,8,2024-08-14,2025-02-10,0.6,11.6,127.8,135.8,4.7,3.4,0,0,0.2063,1,0.122,0.3124,Medium
PROJ-2020-1807,2020,Non-Infrastructure,PCDO,Dumangas,N/A,0,0.5,Alternative Mode (Shopping),Supplemental Budget,83677.25,6,6,2020-06-11,2020-12-08,0.6,14.3,105.1,107.5,4.7,6.5,0,0,0.1955,0,0.0,0.3557,Medium
PROJ-2018-1808,2018,Non-Infrastructure,Provincial Planning Office,San Enrique,Orchard Valley Enterprises,1,0.77,Alternative Mode (Shopping),LDRRMF,277636.39,6,3,2018-03-01,2018-08-28,0.82,7.8,100.0,100.0,2.5,3.2,0,0,0.1613,1,0.313,0.3184,Low
PROJ-2018-1809,2018,Infrastructure,HMO,Bingawan,Panay Construction Services,1,0.53,Competitive Bidding,GAD Fund,1120943.94,12,1,2018-01-10,2019-01-05,0.7,16.6,100.0,100.0,2.5,3.2,1,194,0.5867,1,0.293,0.7755,High
PROJ-2019-1810,2019,Infrastructure,IPG/HMO,Zarraga,Red Hammer International Builders,1,0.38,Alternative Mode (Shopping),Special Budget,400304.78,12,11,2019-11-08,2020-11-02,0.67,16.6,102.5,103.2,2.6,4.3,1,219,0.6075,0,0.0,0.7905,High
PROJ-2022-1811,2022,Non-Infrastructure,Provincial Accountant's Office,San Miguel,N/A,0,0.5,Competitive Bidding,Special Budget,151676.46,6,2,2022-02-09,2022-08-08,0.8,5.0,116.0,125.3,7.1,5.7,0,0,0.1496,0,0.0,0.3646,Medium
PROJ-2016-1812,2016,Infrastructure,IPG/HMO,Tubungan,PCC Construction Corp,1,0.85,Alternative Mode (Negotiated),Special Budget,19606.02,12,7,2016-07-13,2017-07-08,0.67,16.6,94.5,96.0,3.2,2.5,0,0,0.2739,1,0.293,0.4046,Medium
PROJ-2024-1813,2024,Non-Infrastructure,OLEDIPO,Maasin,N/A,0,0.5,Direct Contracting,LDRRMF,484153.02,6,3,2024-03-01,2024-08-28,0.55,7.8,127.8,135.8,4.7,3.4,1,71,0.2866,1,0.114,0.7029,Medium
PROJ-2024-1814,2024,Non-Infrastructure,PHO,Lemery,Conquest Construction Supply,1,0.79,Alternative Mode (Shopping),Supplemental Budget,320769.58,6,11,2024-11-08,2025-05-07,0.72,3.8,127.8,135.8,4.7,3.4,0,0,0.1467,0,0.0,0.3155,Low
PROJ-2016-1815,2016,Non-Infrastructure,PCDO,Iloilo City,N/A,0,0.5,Repeat Order,HFEP,2579216.07,6,3,2016-03-14,2016-09-10,0.6,7.8,94.5,96.0,3.2,2.5,1,75,0.3497,1,0.282,0.6121,Medium
PROJ-2020-1816,2020,Non-Infrastructure,IPG-HRMDO,Concepcion,N/A,0,0.5,Direct Contracting,Trust Fund,1246833.48,6,1,2020-01-09,2020-07-07,0.7,2.8,105.1,107.5,4.7,6.5,0,0,0.2471,0,0.0,0.3389,Medium
PROJ-2025-1817,2025,Infrastructure,IPG/HMO,Carles,PACEMCO Construction,1,0.93,Competitive Bidding,20% NTA,1132877.22,12,4,2025-04-09,2026-04-04,0.67,16.6,132.5,139.2,0.0,0.0,0,0,0.4603,1,0.277,0.4011,Medium
PROJ-2018-1818,2018,Non-Infrastructure,PCDO,Iloilo City,N/A,0,0.5,Direct Contracting,MOOE,218685.77,6,11,2018-11-08,2019-05-07,0.6,3.8,100.0,100.0,2.5,3.2,0,0,0.1698,0,0.0,0.3541,Medium
PROJ-2017-1819,2017,Infrastructure,Provincial Engineering Office,Sta. Barbara,Metro Iloilo Construction,1,0.46,Alternative Mode (Shopping),HFEP,123740.45,12,9,2017-09-05,2018-08-31,0.73,16.6,97.7,98.5,2.3,1.5,0,0,0.457,0,0.0,0.4219,Medium
PROJ-2016-1820,2016,Infrastructure,Provincial Engineering Office,Ajuy,Iloilo New Agri-Industrial Marketing,1,0.44,Repeat Order,General Fund,1444362.39,12,3,2016-03-06,2017-03-01,0.73,16.6,94.5,96.0,3.2,2.5,1,114,0.6817,0,0.0,0.7556,High
PROJ-2017-1821,2017,Non-Infrastructure,Provincial Agriculture Office,Concepcion,N/A,0,0.5,Competitive Bidding,General Fund,252540.47,6,1,2017-01-09,2017-07-08,0.62,2.8,97.7,98.5,2.3,1.5,0,0,0.1646,0,0.0,0.2799,Low
PROJ-2020-1822,2020,Non-Infrastructure,PGENRO,Leon,N/A,0,0.5,Alternative Mode (Shopping),Supplemental Budget,7216999.4,6,11,2020-11-01,2021-04-30,0.68,3.8,105.1,107.5,4.7,6.5,0,0,0.3661,1,0.09,0.3593,Medium
PROJ-2017-1823,2017,Non-Infrastructure,OPPESM,Barotac Viejo,RS AGRO INDUSTRIAL Corporation,1,0.44,Alternative Mode (Shopping),Supplemental Budget,4467039.06,6,11,2017-11-08,2018-05-07,0.65,3.8,97.7,98.5,2.3,1.5,0,0,0.3291,1,0.169,0.3122,Medium
