project_id,quarter,total_quarters,planned_progress_pct,actual_progress_pct,slippage_pct,planned_expenditure,actual_expenditure,expenditure_ratio,issues_count,rainfall_mm,typhoon_days,cpi_quarterly,cmrpi_quarterly
PROJ-2020-1294,1,2,50.0,50.27,-0.27,41874.02,40619.67,0.485,2,578.7,5.7,104.89,106.61
PROJ-2020-1294,2,2,100.0,100.0,0.0,83748.04,90117.39,1.0761,2,133.4,0.6,104.23,107.13
PROJ-2019-1295,1,4,25.0,0.0,25.0,6592.15,6352.38,0.2409,1,212.3,1.8,101.56,100.04
PROJ-2019-1295,2,4,50.0,34.34,15.66,13184.29,13601.58,0.5158,4,275.3,0.9,102.31,103.41
PROJ-2019-1295,3,4,75.0,84.41,-9.41,19776.44,20953.45,0.7946,4,986.6,7.6,103.31,102.02
PROJ-2019-1295,4,4,100.0,84.41,15.59,26368.58,30408.57,1.1532,5,889.5,9.2,102.35,104.23
PROJ-2016-1296,1,4,25.0,20.09,4.91,39595.46,40871.68,0.2581,2,220.3,0.9,94.9,95.95
PROJ-2016-1296,2,4,50.0,44.7,5.3,79190.93,79930.18,0.5047,3,1151.7,2.5,95.08,97.92
PROJ-2016-1296,3,4,75.0,75.15,-0.15,118786.39,109742.46,0.6929,3,1010.4,5.2,95.03,96.75
PROJ-2016-1296,4,4,100.0,100.0,0.0,158381.85,155526.94,0.982,4,178.0,1.4,94.23,95.52
PROJ-2021-1297,1,4,25.0,14.75,10.25,40056.38,33692.61,0.2103,5,694.7,5.7,108.15,111.24
PROJ-2021-1297,2,4,50.0,32.38,17.62,80112.76,77786.65,0.4855,0,241.3,1.3,109.55,114.07
PROJ-2021-1297,3,4,75.0,76.76,-1.76,120169.15,117232.7,0.7317,1,248.9,0.7,108.8,113.34
PROJ-2021-1297,4,4,100.0,93.54,6.46,160225.53,161136.73,1.0057,6,895.7,7.8,109.58,114.93
PROJ-2020-1298,1,2,50.0,60.47,-10.47,186003.36,178964.71,0.4811,1,883.5,4.0,104.53,108.0
PROJ-2020-1298,2,2,100.0,86.28,13.72,372006.71,367457.06,0.9878,0,173.8,1.1,104.91,106.5
PROJ-2017-1299,1,2,50.0,54.52,-4.52,270099.28,288623.52,0.5343,8,1085.1,9.5,97.56,99.06
PROJ-2017-1299,2,2,100.0,94.34,5.66,540198.57,695659.26,1.2878,3,764.9,6.1,96.47,100.68
PROJ-2019-1300,1,2,50.0,38.25,11.75,18921.8,19251.72,0.5087,2,1296.8,7.2,102.55,103.6
PROJ-2019-1300,2,2,100.0,72.94,27.06,37843.6,37606.68,0.9937,3,385.9,2.9,101.12,100.69
PROJ-2016-1301,1,2,50.0,43.19,6.81,43736.1,45124.78,0.5159,0,127.1,0.6,94.86,94.03
PROJ-2016-1301,2,2,100.0,99.62,0.38,87472.19,94999.35,1.0861,1,333.4,1.3,95.21,95.33
PROJ-2024-1302,1,2,50.0,55.67,-5.67,5000.0,5904.83,0.5905,1,771.5,4.0,127.29,135.31
PROJ-2024-1302,2,2,100.0,100.0,0.0,10000.0,12629.29,1.2629,4,1251.0,7.9,127.99,136.2
PROJ-2023-1303,1,2,50.0,80.0,-30.0,412644.78,390367.55,0.473,5,1257.2,10.9,122.12,131.82
PROJ-2023-1303,2,2,100.0,100.0,0.0,825289.55,875871.76,1.0613,2,680.6,5.6,123.61,131.25
PROJ-2021-1304,1,4,25.0,10.14,14.86,26516.71,25049.23,0.2362,1,205.4,0.9,108.37,114.26
PROJ-2021-1304,2,4,50.0,33.35,16.65,53033.41,53781.2,0.5071,1,254.3,1.0,109.66,114.49
PROJ-2021-1304,3,4,75.0,70.01,4.99,79550.12,70725.29,0.6668,4,1128.8,7.2,110.87,113.48
PROJ-2021-1304,4,4,100.0,92.5,7.5,106066.82,95364.48,0.8991,5,867.5,8.1,110.66,116.13
PROJ-2022-1305,1,2,50.0,60.48,-10.48,492275.86,455646.67,0.4628,3,210.2,0.9,115.43,123.51
PROJ-2022-1305,2,2,100.0,99.48,0.52,984551.72,996731.93,1.0124,4,1096.3,9.1,114.81,126.03
PROJ-2018-1306,1,2,50.0,39.81,10.19,5000.0,5032.26,0.5032,2,290.2,1.2,98.41,97.53
PROJ-2018-1306,2,2,100.0,90.65,9.35,10000.0,9280.29,0.928,2,1220.9,10.7,102.15,99.7
PROJ-2023-1307,1,4,25.0,20.58,4.42,23864.93,18632.29,0.1952,3,608.8,6.1,121.76,128.92
PROJ-2023-1307,2,4,50.0,47.69,2.31,47729.86,48232.22,0.5053,4,105.7,0.7,122.66,131.32
PROJ-2023-1307,3,4,75.0,59.54,15.46,71594.79,77097.73,0.8076,3,390.0,2.1,122.33,132.22
PROJ-2023-1307,4,4,100.0,59.54,40.46,95459.72,91624.73,0.9598,5,789.7,8.1,123.9,130.97
PROJ-2022-1308,1,4,25.0,13.12,11.88,61178.18,67193.63,0.2746,3,919.1,5.3,114.62,124.66
PROJ-2022-1308,2,4,50.0,38.03,11.97,122356.37,140569.56,0.5744,1,188.6,1.7,115.45,126.19
PROJ-2022-1308,3,4,75.0,71.81,3.19,183534.55,234175.56,0.9569,3,326.0,1.2,116.19,126.23
PROJ-2022-1308,4,4,100.0,80.38,19.62,244712.73,325562.61,1.3304,4,997.2,7.5,116.85,126.18
PROJ-2021-1309,1,2,50.0,37.23,12.77,5000.0,5063.66,0.5064,2,97.4,0.7,109.39,115.34
PROJ-2021-1309,2,2,100.0,79.19,20.81,10000.0,10568.6,1.0569,1,506.0,2.1,110.19,113.74
PROJ-2024-1310,1,2,50.0,72.65,-22.65,14443.23,14112.92,0.4886,2,581.4,3.0,125.69,138.79
PROJ-2024-1310,2,2,100.0,84.44,15.56,28886.46,25459.13,0.8814,1,127.8,0.5,128.97,135.19
PROJ-2017-1311,1,2,50.0,25.23,24.77,380570.67,367207.72,0.4824,3,1045.6,6.4,97.28,99.81
PROJ-2017-1311,2,2,100.0,77.74,22.26,761141.34,759930.35,0.9984,2,865.9,7.1,97.4,97.0
PROJ-2016-1312,1,2,50.0,23.24,26.76,73719.02,70091.43,0.4754,5,1271.0,8.3,92.66,93.84
PROJ-2016-1312,2,2,100.0,70.01,29.99,147438.05,146775.95,0.9955,2,356.6,3.5,94.51,95.62
PROJ-2024-1313,1,4,25.0,24.0,1.0,182424.12,192743.47,0.2641,1,211.5,0.7,127.48,135.89
PROJ-2024-1313,2,4,50.0,47.84,2.16,364848.23,408049.4,0.5592,4,1064.4,6.7,126.24,134.11
PROJ-2024-1313,3,4,75.0,47.84,27.16,547272.35,606183.88,0.8307,5,728.2,5.1,127.83,136.24
PROJ-2024-1313,4,4,100.0,71.16,28.84,729696.47,835455.61,1.1449,3,216.2,1.6,127.67,137.25
PROJ-2021-1314,1,4,25.0,0.0,25.0,2500.0,2488.14,0.2488,5,660.5,7.5,110.18,113.82
PROJ-2021-1314,2,4,50.0,40.7,9.3,5000.0,4691.77,0.4692,2,183.2,1.3,108.75,114.66
PROJ-2021-1314,3,4,75.0,100.0,-25.0,7500.0,7206.08,0.7206,4,234.9,0.5,108.44,116.29
PROJ-2021-1314,4,4,100.0,100.0,0.0,10000.0,9843.45,0.9843,3,1356.2,4.4,109.18,115.43
PROJ-2018-1315,1,4,25.0,39.58,-14.58,3422.43,4292.26,0.3135,0,481.0,2.8,98.98,101.1
PROJ-2018-1315,2,4,50.0,52.63,-2.63,6844.86,6634.06,0.4846,0,161.9,0.5,99.43,100.98
PROJ-2018-1315,3,4,75.0,57.46,17.54,10267.29,9745.21,0.7119,2,637.2,5.2,100.14,100.21
PROJ-2018-1315,4,4,100.0,89.06,10.94,13689.72,12957.68,0.9465,1,911.7,6.7,100.16,101.4
PROJ-2022-1316,1,2,50.0,51.16,-1.16,50606.3,42692.47,0.4218,1,487.4,3.1,115.19,124.54
PROJ-2022-1316,2,2,100.0,99.43,0.57,101212.6,103329.01,1.0209,1,146.3,0.5,116.03,124.26
PROJ-2022-1317,1,2,50.0,70.79,-20.79,41794.71,40239.05,0.4814,0,324.2,3.4,115.01,126.16
PROJ-2022-1317,2,2,100.0,100.0,0.0,83589.42,85459.15,1.0224,1,143.9,0.8,115.47,125.05
PROJ-2020-1318,1,2,50.0,53.79,-3.79,27800.17,29481.41,0.5302,3,194.2,1.6,104.6,106.92
PROJ-2020-1318,2,2,100.0,98.25,1.75,55600.35,55778.19,1.0032,0,255.5,0.9,104.94,106.94
PROJ-2017-1319,1,4,25.0,22.68,2.32,5009.3,5144.58,0.2568,1,553.4,2.5,96.4,97.52
PROJ-2017-1319,2,4,50.0,52.95,-2.95,10018.6,9976.76,0.4979,3,1342.5,8.2,96.98,99.65
PROJ-2017-1319,3,4,75.0,76.92,-1.92,15027.91,14920.14,0.7446,5,550.0,4.8,98.02,97.31
PROJ-2017-1319,4,4,100.0,85.04,14.96,20037.21,20329.59,1.0146,3,140.9,0.4,98.79,99.4
PROJ-2025-1320,1,4,25.0,13.09,11.91,127227.98,134622.26,0.2645,4,849.0,5.0,131.94,139.8
PROJ-2025-1320,2,4,50.0,37.2,12.8,254455.96,252156.53,0.4955,1,845.6,4.1,132.14,138.27
PROJ-2025-1320,3,4,75.0,64.66,10.34,381683.94,402338.69,0.7906,2,194.4,2.1,133.06,139.48
PROJ-2025-1320,4,4,100.0,97.64,2.36,508911.92,541966.52,1.065,1,151.8,0.7,133.96,141.97
PROJ-2025-1321,1,2,50.0,18.82,31.18,5000.0,4965.44,0.4965,5,962.2,14.2,131.18,138.06
PROJ-2025-1321,2,2,100.0,99.33,0.67,10000.0,9824.95,0.9825,0,337.6,3.7,131.69,140.98
PROJ-2025-1322,1,2,50.0,53.14,-3.14,142046.25,148344.37,0.5222,4,1039.2,6.9,130.28,136.9
PROJ-2025-1322,2,2,100.0,98.78,1.22,284092.5,279020.94,0.9821,4,833.2,7.3,132.01,139.11
PROJ-2023-1323,1,2,50.0,56.7,-6.7,20522.76,21503.03,0.5239,1,414.7,1.5,122.69,130.2
PROJ-2023-1323,2,2,100.0,97.46,2.54,41045.51,42523.9,1.036,5,1128.8,7.6,122.48,131.69
PROJ-2018-1324,1,4,25.0,27.09,-2.09,6867.92,7192.52,0.2618,0,131.5,0.5,99.46,98.3
PROJ-2018-1324,2,4,50.0,43.56,6.44,13735.84,14607.77,0.5317,8,791.8,7.5,99.96,98.52
PROJ-2018-1324,3,4,75.0,47.08,27.92,20603.76,24372.54,0.8872,3,1099.4,9.6,100.54,99.69
PROJ-2018-1324,4,4,100.0,79.03,20.97,27471.68,33290.19,1.2118,2,359.2,3.6,100.99,102.38
PROJ-2019-1325,1,4,25.0,16.01,8.99,14037.56,15996.99,0.2849,2,236.5,1.0,101.77,102.23
PROJ-2019-1325,2,4,50.0,42.71,7.29,28075.11,33231.01,0.5918,6,1119.2,10.4,102.92,103.27
PROJ-2019-1325,3,4,75.0,49.82,25.18,42112.67,47534.29,0.8466,4,924.8,11.3,102.66,101.03
PROJ-2019-1325,4,4,100.0,93.06,6.94,56150.22,67310.8,1.1988,5,181.6,1.3,104.38,103.37
PROJ-2019-1326,1,2,50.0,55.38,-5.38,5000.0,5072.05,0.5072,5,798.0,6.2,101.44,101.99
PROJ-2019-1326,2,2,100.0,75.65,24.35,10000.0,9828.05,0.9828,1,161.9,1.5,102.33,104.04
PROJ-2022-1327,1,2,50.0,47.73,2.27,59071.65,59300.69,0.5019,6,427.1,6.6,115.93,125.03
PROJ-2022-1327,2,2,100.0,94.08,5.92,118143.3,114986.27,0.9733,1,123.5,0.8,115.92,126.5
PROJ-2018-1328,1,2,50.0,53.62,-3.62,35612.92,36709.7,0.5154,3,157.2,1.2,99.04,99.25
PROJ-2018-1328,2,2,100.0,100.0,0.0,71225.83,70862.08,0.9949,2,231.5,0.4,101.58,101.79
PROJ-2018-1329,1,2,50.0,71.64,-21.64,25937.99,26052.08,0.5022,3,88.7,0.5,98.74,101.13
PROJ-2018-1329,2,2,100.0,100.0,0.0,51875.97,52864.9,1.0191,1,956.5,3.5,98.81,100.74
PROJ-2017-1330,1,2,50.0,41.01,8.99,45347.66,46413.7,0.5118,3,765.1,3.6,96.59,97.43
PROJ-2017-1330,2,2,100.0,83.28,16.72,90695.32,89956.18,0.9919,3,1245.1,9.6,97.45,97.94
PROJ-2016-1331,1,2,50.0,30.12,19.88,23009.27,24833.38,0.5396,0,402.7,3.1,94.9,95.85
PROJ-2016-1331,2,2,100.0,84.56,15.44,46018.54,52163.31,1.1335,1,124.4,0.1,94.34,94.53
PROJ-2019-1332,1,4,25.0,26.82,-1.82,27683.74,29062.33,0.2624,4,106.4,0.7,101.38,103.28
PROJ-2019-1332,2,4,50.0,63.74,-13.74,55367.49,57028.95,0.515,0,557.3,1.8,101.77,102.76
PROJ-2019-1332,3,4,75.0,85.7,-10.7,83051.23,88215.67,0.7966,4,980.4,9.8,103.02,101.69
PROJ-2019-1332,4,4,100.0,85.7,14.3,110734.97,117958.42,1.0652,5,542.7,6.3,103.01,103.32
PROJ-2023-1333,1,2,50.0,32.32,17.68,8170.75,8121.24,0.497,2,396.4,4.8,120.55,131.58
PROJ-2023-1333,2,2,100.0,85.56,14.44,16341.5,16023.05,0.9805,1,131.9,0.5,124.08,129.69
PROJ-2017-1334,1,2,50.0,65.42,-15.42,151296.79,146481.67,0.4841,3,581.9,5.0,97.33,97.62
PROJ-2017-1334,2,2,100.0,100.0,0.0,302593.58,315703.93,1.0433,3,160.0,0.2,97.36,99.83
PROJ-2018-1335,1,2,50.0,30.82,19.18,26604.19,32161.77,0.6044,2,359.4,3.7,99.2,98.13
PROJ-2018-1335,2,2,100.0,100.0,0.0,53208.37,68362.57,1.2848,2,141.1,0.4,99.85,98.09
PROJ-2021-1336,1,2,50.0,20.69,29.31,13094.97,13866.95,0.5295,2,137.1,0.3,109.79,112.7
PROJ-2021-1336,2,2,100.0,100.0,0.0,26189.94,30745.95,1.174,2,450.7,2.7,109.31,113.24
PROJ-2020-1337,1,2,50.0,46.86,3.14,34096.48,37630.73,0.5518,1,284.4,3.7,104.25,107.23
PROJ-2020-1337,2,2,100.0,96.84,3.16,68192.96,79482.25,1.1655,3,137.0,0.2,105.42,107.81
PROJ-2023-1338,1,2,50.0,51.37,-1.37,22554.27,23879.29,0.5294,4,959.8,8.8,122.66,128.97
PROJ-2023-1338,2,2,100.0,85.19,14.81,45108.54,42602.77,0.9445,3,926.8,10.3,122.71,129.49
PROJ-2022-1339,1,4,25.0,25.44,-0.44,46932.06,40797.24,0.2173,0,449.8,1.9,114.58,125.68
PROJ-2022-1339,2,4,50.0,48.16,1.84,93864.12,88164.98,0.4696,5,1236.0,11.8,116.73,123.57
PROJ-2022-1339,3,4,75.0,76.61,-1.61,140796.18,136160.59,0.7253,3,664.3,6.4,117.5,126.14
PROJ-2022-1339,4,4,100.0,100.0,0.0,187728.24,183792.73,0.979,3,125.9,0.8,116.18,126.77
PROJ-2025-1340,1,4,25.0,0.0,25.0,15440.7,17186.86,0.2783,5,1322.8,6.1,132.46,136.64
PROJ-2025-1340,2,4,50.0,64.29,-14.29,30881.41,31337.95,0.5074,5,609.2,5.4,133.42,138.61
PROJ-2025-1340,3,4,75.0,64.29,10.71,46322.11,47479.95,0.7687,2,126.4,0.5,133.87,141.1
PROJ-2025-1340,4,4,100.0,100.0,0.0,61762.82,66265.27,1.0729,4,452.7,1.6,134.03,139.05
PROJ-2022-1341,1,2,50.0,49.4,0.6,1070380.86,1164527.55,0.544,1,140.6,0.7,114.46,126.03
PROJ-2022-1341,2,2,100.0,62.71,37.29,2140761.73,2670990.25,1.2477,4,533.3,2.4,117.18,123.52
PROJ-2020-1342,1,4,25.0,0.0,25.0,205404.4,206678.64,0.2516,3,980.8,10.3,104.45,106.96
PROJ-2020-1342,2,4,50.0,24.06,25.94,410808.8,413097.97,0.5028,2,409.6,3.4,104.54,107.64
PROJ-2020-1342,3,4,75.0,58.16,16.84,616213.2,652142.68,0.7937,1,134.4,0.5,105.97,108.11
PROJ-2020-1342,4,4,100.0,58.16,41.84,821617.6,836114.01,1.0176,4,819.2,4.2,105.38,108.11
PROJ-2024-1343,1,4,25.0,44.28,-19.28,8835.36,8036.26,0.2274,3,112.0,0.6,128.19,133.06
PROJ-2024-1343,2,4,50.0,44.28,5.72,17670.72,17857.63,0.5053,3,542.8,2.1,127.78,137.19
PROJ-2024-1343,3,4,75.0,72.74,2.26,26506.07,24923.74,0.7052,2,772.2,6.7,128.41,136.96
PROJ-2024-1343,4,4,100.0,100.0,0.0,35341.43,36490.83,1.0325,5,600.6,5.2,129.37,138.0
PROJ-2021-1344,1,2,50.0,39.04,10.96,5000.0,4859.58,0.486,3,820.6,8.1,110.68,114.26
PROJ-2021-1344,2,2,100.0,100.0,0.0,10000.0,10824.94,1.0825,5,897.3,5.2,109.3,113.39
PROJ-2017-1345,1,4,25.0,17.57,7.43,37940.43,39527.1,0.2605,3,265.3,1.0,95.95,97.83
PROJ-2017-1345,2,4,50.0,59.11,-9.11,75880.85,91005.54,0.5997,2,953.5,4.6,98.31,99.21
PROJ-2017-1345,3,4,75.0,74.34,0.66,113821.28,136401.74,0.8988,2,554.7,4.1,96.46,96.89
PROJ-2017-1345,4,4,100.0,100.0,0.0,151761.7,195734.77,1.2898,1,215.8,2.1,99.23,102.22
PROJ-2019-1346,1,2,50.0,43.23,6.77,133902.52,141723.25,0.5292,3,789.2,5.0,101.91,102.95
PROJ-2019-1346,2,2,100.0,100.0,0.0,267805.04,282159.04,1.0536,6,1522.4,8.9,102.69,103.72
PROJ-2021-1347,1,2,50.0,48.5,1.5,144059.76,128381.09,0.4456,4,1197.3,5.8,109.05,114.3
PROJ-2021-1347,2,2,100.0,100.0,0.0,288119.52,307135.85,1.066,4,779.5,10.5,109.12,111.94
PROJ-2024-1348,1,2,50.0,64.07,-14.07,169157.79,175654.03,0.5192,4,636.8,4.7,128.01,133.4
PROJ-2024-1348,2,2,100.0,100.0,0.0,338315.57,330735.82,0.9776,2,116.0,0.3,127.65,134.7
PROJ-2024-1349,1,2,50.0,39.71,10.29,16285.89,16108.5,0.4946,3,111.8,0.4,128.11,137.23
PROJ-2024-1349,2,2,100.0,91.1,8.9,32571.78,34059.47,1.0457,1,655.8,3.4,127.04,135.73
PROJ-2023-1350,1,2,50.0,35.48,14.52,10390.36,11467.29,0.5518,4,822.9,6.1,121.16,128.54
PROJ-2023-1350,2,2,100.0,100.0,0.0,20780.73,26366.72,1.2688,0,170.5,2.4,122.29,130.39
PROJ-2019-1351,1,4,25.0,3.48,21.52,317279.12,331934.79,0.2615,2,492.9,2.0,101.17,105.22
PROJ-2019-1351,2,4,50.0,33.51,16.49,634558.25,622768.52,0.4907,1,105.2,0.6,100.94,103.14
PROJ-2019-1351,3,4,75.0,37.06,37.94,951837.38,973643.1,0.7672,5,420.9,1.7,103.96,105.21
PROJ-2019-1351,4,4,100.0,55.75,44.25,1269116.5,1135719.25,0.8949,4,736.6,11.3,102.2,101.88
PROJ-2021-1352,1,2,50.0,50.45,-0.45,17873.12,18883.52,0.5283,2,397.8,2.1,109.21,112.61
PROJ-2021-1352,2,2,100.0,98.63,1.37,35746.25,43006.33,1.2031,7,1078.7,7.0,109.19,112.38
PROJ-2023-1353,1,2,50.0,51.39,-1.39,105951.39,123215.24,0.5815,1,471.9,2.5,122.8,130.15
PROJ-2023-1353,2,2,100.0,75.82,24.18,211902.78,290926.05,1.3729,4,1046.9,7.9,122.43,132.62
PROJ-2017-1354,1,4,25.0,18.88,6.12,2500.0,2739.82,0.274,6,129.7,0.6,96.89,98.42
PROJ-2017-1354,2,4,50.0,41.69,8.31,5000.0,5412.88,0.5413,2,1095.1,3.6,98.82,99.2
PROJ-2017-1354,3,4,75.0,64.95,10.05,7500.0,8253.39,0.8253,5,990.1,10.8,97.86,98.32
PROJ-2017-1354,4,4,100.0,100.0,0.0,10000.0,11051.8,1.1052,2,344.8,3.2,99.76,100.29
PROJ-2019-1355,1,2,50.0,42.29,7.71,43907.5,44995.75,0.5124,3,1415.5,6.5,102.03,102.51
PROJ-2019-1355,2,2,100.0,100.0,0.0,87814.99,90803.63,1.034,4,654.6,4.2,101.9,104.37
PROJ-2020-1356,1,4,25.0,28.01,-3.01,182734.83,168185.85,0.2301,4,1001.7,7.6,103.79,107.5
PROJ-2020-1356,2,4,50.0,50.84,-0.84,365469.65,379921.52,0.5198,1,413.6,2.8,105.79,105.44
PROJ-2020-1356,3,4,75.0,92.83,-17.83,548204.48,499366.37,0.6832,2,73.3,0.4,104.45,108.87
PROJ-2020-1356,4,4,100.0,100.0,0.0,730939.3,713812.79,0.9766,2,606.9,3.9,105.56,109.12
PROJ-2021-1357,1,4,25.0,17.15,7.85,63704.02,65111.7,0.2555,2,953.7,8.5,109.58,110.52
PROJ-2021-1357,2,4,50.0,62.13,-12.13,127408.04,149298.88,0.5859,3,186.0,1.4,111.58,113.13
PROJ-2021-1357,3,4,75.0,64.61,10.39,191112.05,234262.22,0.9193,4,254.3,1.1,110.52,113.77
PROJ-2021-1357,4,4,100.0,99.99,0.01,254816.07,323046.28,1.2678,3,1133.1,7.4,111.2,115.3
PROJ-2020-1358,1,2,50.0,65.38,-15.38,64364.41,69697.54,0.5414,6,935.9,5.6,104.53,105.75
PROJ-2020-1358,2,2,100.0,100.0,0.0,128728.82,169565.17,1.3172,2,206.1,1.1,104.95,108.61
PROJ-2017-1359,1,4,25.0,25.6,-0.6,6637.46,7057.48,0.2658,1,121.5,0.3,97.03,96.87
PROJ-2017-1359,2,4,50.0,52.2,-2.2,13274.92,14253.26,0.5368,2,787.8,4.3,96.34,98.72
PROJ-2017-1359,3,4,75.0,100.0,-25.0,19912.39,20426.07,0.7693,5,1157.1,8.8,99.5,98.49
PROJ-2017-1359,4,4,100.0,100.0,0.0,26549.85,26627.61,1.0029,2,371.9,3.6,98.21,97.7
PROJ-2025-1360,1,2,50.0,38.93,11.07,25120.56,24775.75,0.4931,5,1216.5,7.4,129.29,139.62
PROJ-2025-1360,2,2,100.0,79.09,20.91,50241.11,49589.74,0.987,2,412.2,3.7,130.65,138.52
PROJ-2023-1361,1,2,50.0,54.79,-4.79,218982.57,255747.32,0.5839,1,166.1,0.4,120.42,129.77
PROJ-2023-1361,2,2,100.0,81.31,18.69,437965.13,580908.47,1.3264,4,515.7,2.8,122.15,129.94
PROJ-2022-1362,1,2,50.0,39.65,10.35,94517.72,98398.26,0.5205,4,1341.4,10.0,116.2,126.97
PROJ-2022-1362,2,2,100.0,92.16,7.84,189035.44,185332.85,0.9804,5,852.8,6.4,115.03,125.8
PROJ-2016-1363,1,2,50.0,28.23,21.77,43125.49,41609.83,0.4824,5,1159.4,5.1,92.97,95.42
PROJ-2016-1363,2,2,100.0,98.33,1.67,86250.97,88767.95,1.0292,2,188.0,1.8,94.21,96.14
PROJ-2019-1364,1,4,25.0,15.93,9.07,30639.38,31196.05,0.2545,0,326.7,3.2,101.66,103.07
PROJ-2019-1364,2,4,50.0,58.83,-8.83,61278.76,60409.26,0.4929,2,134.7,0.5,103.3,102.83
PROJ-2019-1364,3,4,75.0,68.71,6.29,91918.15,96635.3,0.7885,5,878.7,5.2,102.42,103.74
PROJ-2019-1364,4,4,100.0,94.35,5.65,122557.53,118572.52,0.9675,3,1291.8,11.1,103.63,102.97
PROJ-2024-1365,1,2,50.0,59.57,-9.57,12447.32,13194.33,0.53,3,608.7,7.8,126.43,136.28
PROJ-2024-1365,2,2,100.0,100.0,0.0,24894.63,25527.43,1.0254,2,234.3,1.7,126.47,134.71
PROJ-2021-1366,1,4,25.0,38.37,-13.37,6809.95,7483.65,0.2747,1,184.3,1.0,109.16,116.16
PROJ-2021-1366,2,4,50.0,67.08,-17.08,13619.9,14504.39,0.5325,3,776.7,3.9,108.83,111.84
PROJ-2021-1366,3,4,75.0,76.25,-1.25,20429.85,23201.36,0.8517,2,810.6,5.3,109.96,113.27
PROJ-2021-1366,4,4,100.0,100.0,0.0,27239.8,31297.25,1.149,4,164.9,1.9,109.34,115.19
PROJ-2021-1367,1,2,50.0,26.52,23.48,371603.37,366416.44,0.493,2,180.6,1.7,108.95,111.61
PROJ-2021-1367,2,2,100.0,95.74,4.26,743206.74,759032.15,1.0213,0,318.9,0.8,110.12,114.01
PROJ-2019-1368,1,4,25.0,13.36,11.64,27857.75,31762.56,0.285,4,1094.5,10.3,102.19,102.91
PROJ-2019-1368,2,4,50.0,29.06,20.94,55715.5,64912.46,0.5825,6,319.1,4.7,103.32,104.93
PROJ-2019-1368,3,4,75.0,56.58,18.42,83573.24,101505.47,0.9109,4,97.5,0.7,103.29,102.76
PROJ-2019-1368,4,4,100.0,100.0,0.0,111430.99,138923.2,1.2467,5,1037.8,6.1,103.81,104.06
PROJ-2022-1369,1,2,50.0,41.77,8.23,8231.88,8566.56,0.5203,5,532.2,5.2,114.78,124.39
PROJ-2022-1369,2,2,100.0,100.0,0.0,16463.75,15957.86,0.9693,1,150.6,0.6,115.3,125.19
PROJ-2021-1370,1,4,25.0,5.48,19.52,20991.76,21233.01,0.2529,0,385.9,3.9,109.17,113.84
PROJ-2021-1370,2,4,50.0,56.74,-6.74,41983.51,52004.89,0.6193,0,153.2,0.6,109.75,114.21
PROJ-2021-1370,3,4,75.0,65.35,9.65,62975.27,79337.22,0.9449,7,989.6,4.6,111.46,113.6
PROJ-2021-1370,4,4,100.0,65.35,34.65,83967.03,110816.62,1.3198,4,1115.3,6.5,110.79,115.32
PROJ-2018-1371,1,2,50.0,65.86,-15.86,5000.0,4958.59,0.4959,2,242.4,0.6,98.51,100.19
PROJ-2018-1371,2,2,100.0,76.78,23.22,10000.0,10364.74,1.0365,4,1056.2,6.9,101.32,98.97
PROJ-2025-1372,1,4,25.0,29.2,-4.2,257025.93,296437.88,0.2883,1,713.8,4.3,131.38,136.79
PROJ-2025-1372,2,4,50.0,59.33,-9.33,514051.86,610729.82,0.594,0,190.3,1.2,132.95,140.42
PROJ-2025-1372,3,4,75.0,59.33,15.67,771077.8,954462.39,0.9284,0,214.8,0.5,130.9,140.69
PROJ-2025-1372,4,4,100.0,96.48,3.52,1028103.73,1385691.24,1.3478,7,1096.2,7.3,134.3,137.8
PROJ-2016-1373,1,2,50.0,32.03,17.97,42665.11,41276.32,0.4837,10,1018.4,8.4,93.36,98.36
PROJ-2016-1373,2,2,100.0,86.62,13.38,85330.22,81115.51,0.9506,3,877.3,5.6,93.78,95.6
PROJ-2022-1374,1,2,50.0,59.44,-9.44,36793.78,37284.97,0.5067,0,122.2,0.4,116.22,124.72
PROJ-2022-1374,2,2,100.0,76.86,23.14,73587.56,74604.86,1.0138,4,512.9,3.0,115.81,125.73
PROJ-2023-1375,1,2,50.0,66.1,-16.1,52112.76,55469.41,0.5322,4,880.1,8.7,121.23,128.5
PROJ-2023-1375,2,2,100.0,100.0,0.0,104225.52,92124.29,0.8839,5,967.6,9.3,122.45,130.4
PROJ-2021-1376,1,2,50.0,49.52,0.48,26697.66,25224.28,0.4724,2,625.1,4.9,108.43,111.26
PROJ-2021-1376,2,2,100.0,100.0,0.0,53395.32,57068.64,1.0688,2,95.5,0.7,108.82,113.17
PROJ-2018-1377,1,2,50.0,21.45,28.55,37142.28,36440.96,0.4906,2,248.2,1.0,98.39,99.91
PROJ-2018-1377,2,2,100.0,82.21,17.79,74284.55,80784.56,1.0875,2,1175.7,6.0,100.32,98.47
PROJ-2017-1378,1,4,25.0,17.04,7.96,3682.99,3781.07,0.2567,0,136.6,0.8,97.12,99.56
PROJ-2017-1378,2,4,50.0,51.65,-1.65,7365.98,8251.05,0.5601,5,588.1,2.2,97.57,98.83
PROJ-2017-1378,3,4,75.0,57.03,17.97,11048.96,13142.73,0.8921,9,929.1,12.7,95.81,97.91
PROJ-2017-1378,4,4,100.0,67.64,32.36,14731.95,17004.31,1.1542,3,616.6,6.7,98.5,101.66
