quarter,rainfall_mm,typhoon_days,cpi_quarterly,cmrpi_quarterly,context_id
4,492.8,1.9,105.47,108.14,CTX-4910
1,743.2,3.4,123.22,133.08,CTX-4911
2,1226.4,5.9,122.67,130.2,CTX-4912
1,1079.7,8.7,116.18,125.14,CTX-4913
2,335.6,4.3,116.29,124.36,CTX-4914
1,111.8,0.6,97.6,98.34,CTX-4915
2,1041.3,6.1,97.51,97.76,CTX-4916
3,706.0,8.1,97.85,97.51,CTX-4917
4,333.5,3.1,98.15,98.09,CTX-4918
1,567.4,5.1,98.93,98.29,CTX-4919
2,76.6,0.8,99.89,98.47,CTX-4920
1,664.4,9.1,98.51,99.41,CTX-4921
2,200.9,1.7,102.05,99.75,CTX-4922
1,1039.5,6.2,132.51,138.63,CTX-4923
2,823.0,10.4,131.59,138.3,CTX-4924
1,370.8,2.3,131.03,138.91,CTX-4925
2,115.6,0.5,132.81,140.49,CTX-4926
3,596.4,3.5,133.04,140.66,CTX-4927
4,1081.2,8.6,133.28,141.39,CTX-4928
1,1013.6,8.8,96.19,97.57,CTX-4929
2,401.1,4.0,96.71,97.49,CTX-4930
3,121.6,0.4,95.94,99.24,CTX-4931
4,580.0,0.6,99.2,98.9,CTX-4932
1,1531.5,7.8,114.36,124.94,CTX-4933
2,487.3,5.9,116.91,126.05,CTX-4934
1,1199.4,11.1,94.96,95.37,CTX-4935
2,385.2,4.8,93.8,94.64,CTX-4936
1,385.4,4.4,132.2,136.87,CTX-4937
2,147.6,0.6,132.39,139.89,CTX-4938
3,966.9,5.7,132.2,140.46,CTX-4939
4,915.8,8.7,132.46,137.9,CTX-4940
1,128.3,0.7,101.71,101.38,CTX-4941
2,532.9,2.9,103.26,102.33,CTX-4942
1,751.5,4.2,108.14,112.87,CTX-4943
2,123.2,0.6,109.18,114.14,CTX-4944
1,350.1,4.4,121.76,129.96,CTX-4945
2,115.5,0.4,122.26,130.28,CTX-4946
1,131.8,0.4,126.1,136.66,CTX-4947
2,751.7,3.4,127.76,137.35,CTX-4948
3,1254.4,6.6,127.27,135.81,CTX-4949
4,392.9,3.5,128.06,136.67,CTX-4950
1,493.9,5.3,128.42,136.95,CTX-4951
2,148.2,0.7,127.55,134.7,CTX-4952
1,646.0,4.9,115.32,124.97,CTX-4953
2,110.1,0.8,116.3,123.41,CTX-4954
3,526.1,1.6,114.6,124.56,CTX-4955
4,893.6,8.7,116.17,127.56,CTX-4956
1,899.9,4.8,115.41,126.66,CTX-4957
2,1219.1,10.1,116.33,125.81,CTX-4958
3,362.9,3.9,116.07,124.62,CTX-4959
4,148.1,0.5,116.94,125.76,CTX-4960
1,1103.1,8.8,105.48,107.11,CTX-4961
2,381.3,2.4,102.88,106.34,CTX-4962
1,128.6,0.6,128.5,133.52,CTX-4963
2,417.8,0.7,127.81,136.28,CTX-4964
1,131.7,0.4,101.55,102.98,CTX-4965
2,765.9,4.1,103.64,103.61,CTX-4966
1,1298.5,11.1,127.84,133.71,CTX-4967
2,532.8,5.4,128.16,135.9,CTX-4968
1,881.9,4.8,115.76,122.08,CTX-4969
2,864.2,3.1,116.91,125.77,CTX-4970
1,1102.8,7.4,97.49,97.81,CTX-4971
2,804.7,8.1,97.42,97.17,CTX-4972
1,301.9,0.8,104.08,107.23,CTX-4973
2,1035.6,5.6,105.6,105.79,CTX-4974
1,597.2,2.4,92.42,95.53,CTX-4975
2,620.6,10.0,94.24,97.19,CTX-4976
3,511.8,5.7,95.01,97.84,CTX-4977
4,137.2,0.8,94.68,97.07,CTX-4978
1,355.1,3.3,95.38,96.78,CTX-4979
2,134.2,0.3,93.57,94.24,CTX-4980
1,589.0,5.6,122.48,129.82,CTX-4981
2,1184.6,4.6,123.33,131.17,CTX-4982
3,371.3,2.4,124.24,132.09,CTX-4983
4,115.1,0.4,124.45,132.54,CTX-4984
1,207.0,1.5,127.84,133.62,CTX-4985
2,267.4,0.4,127.56,134.54,CTX-4986
1,862.9,7.5,109.02,112.94,CTX-4987
2,371.0,2.5,109.66,112.54,CTX-4988
3,129.0,0.3,110.94,115.22,CTX-4989
4,936.9,3.9,111.34,115.84,CTX-4990
1,663.1,5.6,96.24,95.24,CTX-4991
2,125.0,0.8,98.09,97.02,CTX-4992
1,870.5,5.9,96.95,96.96,CTX-4993
2,148.5,1.7,98.54,100.42,CTX-4994
1,1175.9,7.0,123.83,128.95,CTX-4995
2,620.2,5.6,122.83,130.03,CTX-4996
1,1416.5,5.2,121.47,130.72,CTX-4997
2,609.9,4.8,122.69,130.73,CTX-4998
3,175.4,1.2,123.78,129.58,CTX-4999
4,211.5,0.8,121.29,128.13,CTX-5000
1,172.6,1.3,133.46,136.63,CTX-5001
2,227.5,0.9,132.42,139.14,CTX-5002
3,1022.0,8.5,132.48,139.5,CTX-5003
4,802.9,4.6,134.37,140.34,CTX-5004
1,139.2,0.5,96.67,97.19,CTX-5005
2,737.2,3.7,95.82,101.0,CTX-5006
1,376.9,4.3,109.47,113.17,CTX-5007
2,141.6,0.3,109.88,113.28,CTX-5008
1,852.4,5.1,122.2,130.8,CTX-5009
2,646.7,4.7,123.61,131.31,CTX-5010
3,99.9,0.8,123.54,130.85,CTX-5011
4,674.4,3.2,125.22,131.5,CTX-5012
1,198.6,0.5,99.31,98.32,CTX-5013
2,1217.0,5.3,100.19,96.79,CTX-5014
1,615.6,2.0,104.68,106.75,CTX-5015
2,1156.7,7.0,104.21,110.03,CTX-5016
1,810.0,7.6,98.71,98.34,CTX-5017
2,1084.5,9.5,96.31,97.74,CTX-5018
3,349.4,2.4,97.0,99.12,CTX-5019
4,121.2,0.5,97.98,98.95,CTX-5020
1,143.5,0.5,97.14,98.86,CTX-5021
2,819.8,5.8,98.08,99.12,CTX-5022
1,1010.8,8.4,116.08,122.66,CTX-5023
2,171.6,1.0,115.74,127.71,CTX-5024
1,816.3,3.2,131.94,137.29,CTX-5025
2,1026.0,7.2,133.31,138.61,CTX-5026
1,121.0,0.4,114.75,125.43,CTX-5027
2,812.6,6.1,116.1,126.41,CTX-5028
1,191.6,0.7,99.61,98.48,CTX-5029
2,1027.7,9.4,98.95,102.06,CTX-5030
3,847.6,6.1,99.91,98.39,CTX-5031
4,182.2,1.3,100.93,101.18,CTX-5032
1,843.7,8.7,131.65,136.85,CTX-5033
2,602.1,1.9,131.12,137.08,CTX-5034
1,238.6,2.3,99.55,101.01,CTX-5035
2,121.4,0.4,99.24,100.29,CTX-5036
1,646.1,3.4,114.36,123.63,CTX-5037
2,134.0,0.8,116.94,124.74,CTX-5038
1,135.3,0.7,121.79,130.63,CTX-5039
2,438.8,2.1,123.49,130.47,CTX-5040
3,1231.9,8.5,123.2,133.17,CTX-5041
4,685.9,6.1,125.82,133.37,CTX-5042
1,593.6,7.0,101.51,103.11,CTX-5043
2,129.9,0.5,103.27,102.6,CTX-5044
3,452.2,2.3,104.38,102.94,CTX-5045
4,1137.2,6.1,103.46,103.3,CTX-5046
1,1433.6,6.8,100.59,99.55,CTX-5047
2,739.1,6.9,98.25,101.12,CTX-5048
1,540.6,8.6,131.95,136.56,CTX-5049
2,182.0,1.9,133.8,139.28,CTX-5050
1,256.3,0.7,99.84,101.01,CTX-5051
2,1189.7,6.1,97.97,99.52,CTX-5052
1,511.5,5.8,98.34,95.97,CTX-5053
2,130.7,0.5,99.23,100.71,CTX-5054
1,482.2,2.5,121.27,131.26,CTX-5055
2,1349.5,12.7,122.37,130.49,CTX-5056
1,1343.5,11.1,126.78,136.44,CTX-5057
2,638.6,4.8,128.14,136.8,CTX-5058
1,376.2,4.7,102.37,103.25,CTX-5059
2,86.4,0.5,100.87,102.45,CTX-5060
1,299.7,3.5,109.98,112.88,CTX-5061
2,117.7,0.4,110.25,114.39,CTX-5062
1,117.3,0.5,98.01,99.74,CTX-5063
2,455.6,5.3,98.96,98.93,CTX-5064
1,161.4,0.5,94.5,94.85,CTX-5065
2,741.9,3.9,93.87,95.33,CTX-5066
1,160.8,0.3,103.15,101.59,CTX-5067
2,1061.0,4.2,101.5,101.44,CTX-5068
1,93.6,0.4,92.67,95.25,CTX-5069
2,885.5,3.5,92.16,96.29,CTX-5070
3,966.5,5.7,93.86,95.21,CTX-5071
4,326.1,3.5,95.89,95.91,CTX-5072
1,1044.0,10.4,101.74,102.55,CTX-5073
2,986.9,7.5,102.2,103.86,CTX-5074
1,208.4,0.8,121.82,129.71,CTX-5075
2,1142.6,5.2,122.46,132.66,CTX-5076
1,1098.9,5.7,100.46,101.85,CTX-5077
2,579.3,5.6,99.36,97.89,CTX-5078
3,138.3,0.5,100.6,100.81,CTX-5079
4,513.6,1.9,100.98,102.29,CTX-5080
1,990.7,5.4,130.35,137.64,CTX-5081
2,362.9,3.3,132.07,139.26,CTX-5082
1,97.6,0.5,101.96,102.34,CTX-5083
2,788.4,5.3,102.23,102.49,CTX-5084
1,141.6,0.5,94.57,96.65,CTX-5085
2,515.6,1.8,93.53,95.4,CTX-5086
1,648.5,4.9,99.5,100.59,CTX-5087
2,246.3,1.7,99.38,100.62,CTX-5088
1,965.0,4.9,96.7,95.11,CTX-5089
2,1082.2,8.9,97.63,98.77,CTX-5090
1,167.9,0.9,105.05,108.48,CTX-5091
2,1297.2,7.5,104.11,106.9,CTX-5092
1,427.5,6.2,94.77,94.78,CTX-5093
2,132.6,0.9,94.17,94.96,CTX-5094
1,764.5,8.2,126.69,134.79,CTX-5095
2,205.0,1.4,128.08,135.96,CTX-5096
3,241.6,1.1,128.04,136.03,CTX-5097
4,1042.1,2.9,129.36,136.85,CTX-5098
1,115.1,0.5,131.29,138.51,CTX-5099
2,476.4,1.9,133.12,137.74,CTX-5100
3,1041.6,6.9,132.42,136.87,CTX-5101
4,461.0,4.5,133.21,140.49,CTX-5102
1,498.1,4.2,108.56,111.65,CTX-5103
2,109.8,0.4,110.39,112.17,CTX-5104
1,1039.7,7.3,103.68,105.39,CTX-5105
2,629.8,8.8,103.8,108.59,CTX-5106
1,107.8,0.5,130.21,137.09,CTX-5107
2,349.1,1.8,132.27,136.1,CTX-5108
1,662.3,5.6,103.21,101.11,CTX-5109
2,149.1,0.8,102.76,103.55,CTX-5110
1,423.7,4.7,104.67,106.12,CTX-5111
2,103.8,0.5,105.32,107.59,CTX-5112
1,242.7,1.7,122.75,129.54,CTX-5113
2,200.1,0.9,123.61,131.02,CTX-5114
1,179.8,1.2,105.65,108.98,CTX-5115
2,241.4,1.0,104.3,109.33,CTX-5116
1,1205.6,5.6,115.78,126.73,CTX-5117
2,633.3,5.1,117.26,127.23,CTX-5118
1,1363.2,9.7,115.6,123.79,CTX-5119
2,719.5,8.2,114.8,125.26,CTX-5120
1,982.9,3.2,109.86,110.5,CTX-5121
2,1093.5,8.5,109.23,111.41,CTX-5122
1,1115.0,9.2,95.37,98.44,CTX-5123
2,406.8,2.5,97.02,96.69,CTX-5124
1,542.7,1.8,108.91,112.71,CTX-5125
2,1129.1,10.1,107.89,112.86,CTX-5126
3,502.7,4.7,110.43,113.88,CTX-5127
4,111.1,0.7,109.82,110.02,CTX-5128
1,1333.2,7.8,101.95,100.19,CTX-5129
2,511.4,5.9,101.31,102.77,CTX-5130
1,464.9,2.2,96.1,99.58,CTX-5131
2,1042.0,11.2,96.91,97.79,CTX-5132
1,1446.0,9.9,132.41,137.96,CTX-5133
2,722.4,4.4,132.15,139.9,CTX-5134
1,304.9,4.2,92.91,95.88,CTX-5135
2,113.5,0.5,93.02,91.91,CTX-5136
1,168.4,1.1,97.31,97.51,CTX-5137
2,287.0,0.9,97.75,99.31,CTX-5138
3,1390.9,7.9,97.74,98.57,CTX-5139
4,692.5,7.2,98.63,100.93,CTX-5140
1,901.2,4.5,98.12,98.12,CTX-5141
2,956.3,12.0,100.69,99.84,CTX-5142
1,193.8,1.5,110.22,114.6,CTX-5143
2,266.7,0.8,109.26,114.88,CTX-5144
1,147.8,0.5,104.87,106.6,CTX-5145
2,963.7,4.9,103.63,108.06,CTX-5146
1,437.2,2.2,108.23,113.59,CTX-5147
2,1189.9,6.7,108.5,114.92,CTX-5148
1,1112.7,6.8,101.18,102.82,CTX-5149
2,291.3,2.7,103.18,101.5,CTX-5150
3,99.3,0.6,102.77,102.83,CTX-5151
4,905.9,4.5,102.74,105.95,CTX-5152
1,538.7,2.1,99.34,100.03,CTX-5153
2,879.7,8.4,99.32,101.1,CTX-5154
1,607.4,3.0,131.52,138.99,CTX-5155
2,950.3,12.5,132.33,139.6,CTX-5156
1,381.5,2.3,128.13,135.61,CTX-5157
2,139.2,0.4,127.85,134.56,CTX-5158
1,585.1,2.1,108.49,113.75,CTX-5159
2,1269.7,5.5,109.68,115.15,CTX-5160
3,388.8,3.6,109.61,113.08,CTX-5161
4,121.6,0.4,112.16,116.53,CTX-5162
1,941.6,7.6,125.76,136.83,CTX-5163
2,594.5,7.6,127.26,136.15,CTX-5164
1,630.0,11.7,104.17,107.03,CTX-5165
2,220.8,0.9,106.12,108.85,CTX-5166
1,573.5,2.2,127.59,134.41,CTX-5167
2,1182.8,9.8,126.89,135.03,CTX-5168
1,1070.7,9.6,130.94,138.94,CTX-5169
2,359.5,3.0,131.67,137.36,CTX-5170
3,145.4,0.5,133.49,138.17,CTX-5171
4,964.9,2.9,132.47,138.24,CTX-5172
1,953.1,6.2,133.0,139.61,CTX-5173
2,210.8,0.7,132.72,138.77,CTX-5174
1,955.7,10.2,103.33,105.38,CTX-5175
2,594.1,3.6,105.23,105.17,CTX-5176
1,546.3,6.6,122.13,130.37,CTX-5177
2,66.7,0.6,121.76,130.48,CTX-5178
1,537.1,4.1,126.7,134.63,CTX-5179
2,128.7,0.8,128.74,138.32,CTX-5180
1,80.9,0.9,98.75,99.34,CTX-5181
2,435.5,2.3,99.63,101.15,CTX-5182
1,104.0,0.8,105.85,106.63,CTX-5183
2,564.2,1.3,104.38,106.93,CTX-5184
3,1321.1,6.5,105.11,109.74,CTX-5185
4,540.5,6.7,104.96,108.26,CTX-5186
1,94.9,0.5,132.3,137.21,CTX-5187
2,929.2,5.5,132.03,140.42,CTX-5188
1,248.3,0.9,127.28,135.81,CTX-5189
2,943.1,5.1,128.19,136.46,CTX-5190
1,199.8,1.2,122.09,130.62,CTX-5191
2,252.9,1.1,122.95,130.7,CTX-5192
1,867.7,5.0,99.91,97.71,CTX-5193
2,1288.7,6.4,102.3,99.32,CTX-5194
3,368.0,3.0,99.7,101.49,CTX-5195
4,132.3,0.6,101.06,101.66,CTX-5196
1,529.1,2.1,130.84,139.03,CTX-5197
2,1183.1,10.0,131.75,139.09,CTX-5198
1,1120.1,8.7,99.94,99.18,CTX-5199
2,704.3,6.2,100.59,100.62,CTX-5200
3,92.0,0.6,100.48,101.9,CTX-5201
4,642.6,1.5,99.09,101.43,CTX-5202
1,256.4,1.0,110.36,112.85,CTX-5203
2,1276.6,8.9,107.68,112.38,CTX-5204
3,718.0,8.8,110.69,113.04,CTX-5205
4,182.6,1.5,111.16,113.34,CTX-5206
1,221.3,1.1,100.54,99.85,CTX-5207
2,1234.8,7.5,100.92,99.15,CTX-5208
3,826.8,8.0,104.03,100.14,CTX-5209
4,216.6,2.0,103.72,103.83,CTX-5210
1,120.2,0.5,94.58,96.28,CTX-5211
2,569.7,2.1,92.93,96.72,CTX-5212
1,1248.2,8.4,115.8,122.24,CTX-5213
2,650.9,6.9,116.9,123.94,CTX-5214
1,888.9,3.7,126.62,134.82,CTX-5215
2,1338.9,10.1,128.09,136.58,CTX-5216
3,256.4,4.4,127.99,133.92,CTX-5217
4,133.2,0.4,128.6,135.07,CTX-5218
1,114.7,0.7,123.67,130.11,CTX-5219
2,885.5,5.0,122.14,130.03,CTX-5220
3,1262.1,13.6,123.51,131.21,CTX-5221
4,375.3,2.6,124.37,131.79,CTX-5222
1,209.8,1.1,101.85,104.09,CTX-5223
2,272.9,0.7,102.6,103.02,CTX-5224
1,1209.5,10.0,132.54,139.89,CTX-5225
2,770.8,4.4,132.58,138.29,CTX-5226
1,568.8,5.9,94.0,92.26,CTX-5227
2,102.4,0.8,95.16,93.85,CTX-5228
3,591.5,1.9,96.3,96.16,CTX-5229
4,907.1,9.8,95.07,94.56,CTX-5230
1,638.7,5.5,101.56,103.47,CTX-5231
2,1298.7,3.4,102.2,101.44,CTX-5232
1,320.2,4.0,97.94,100.91,CTX-5233
2,94.9,0.6,98.52,100.64,CTX-5234
3,685.3,4.2,99.98,100.55,CTX-5235
4,1149.5,5.2,100.11,102.58,CTX-5236
1,1163.1,5.2,104.41,106.19,CTX-5237
2,425.0,5.6,105.36,108.43,CTX-5238
3,124.9,0.6,105.18,110.06,CTX-5239
4,564.3,1.7,105.1,108.28,CTX-5240
1,822.6,7.1,95.86,97.4,CTX-5241
2,191.9,1.4,97.91,98.5,CTX-5242
3,269.8,1.1,97.71,96.96,CTX-5243
4,897.7,5.2,97.62,100.84,CTX-5244
1,918.9,4.7,99.88,98.17,CTX-5245
2,1169.1,8.5,99.17,99.57,CTX-5246
1,176.7,1.1,122.03,130.33,CTX-5247
2,228.2,0.9,122.78,133.4,CTX-5248
1,125.4,0.2,114.57,128.19,CTX-5249
2,802.7,3.8,115.11,124.87,CTX-5250
1,260.7,0.7,101.72,103.75,CTX-5251
2,1428.4,7.4,101.75,100.06,CTX-5252
1,615.3,5.4,122.48,132.07,CTX-5253
2,114.4,0.4,123.82,130.41,CTX-5254
1,1031.1,7.0,96.19,98.42,CTX-5255
2,159.5,1.3,98.66,96.15,CTX-5256
1,179.5,1.8,109.67,112.81,CTX-5257
2,232.6,0.4,109.79,113.2,CTX-5258
1,242.3,1.3,97.83,98.39,CTX-5259
2,268.9,0.2,97.73,99.61,CTX-5260
1,215.2,1.6,98.56,97.44,CTX-5261
2,191.6,0.7,99.03,97.86,CTX-5262
1,144.6,1.1,131.64,138.88,CTX-5263
2,196.4,0.7,132.9,138.92,CTX-5264
1,212.1,0.7,115.21,125.32,CTX-5265
2,850.2,6.0,115.38,125.76,CTX-5266
1,130.2,0.5,104.18,105.96,CTX-5267
2,540.9,2.2,105.56,108.21,CTX-5268
1,571.5,5.8,132.69,139.32,CTX-5269
2,124.5,0.7,132.03,138.71,CTX-5270
1,1165.0,8.1,105.04,106.09,CTX-5271
2,374.1,3.6,104.2,108.14,CTX-5272
3,130.0,0.5,104.8,108.15,CTX-5273
4,1117.8,5.4,105.84,110.29,CTX-5274
1,1199.0,7.6,114.15,123.07,CTX-5275
2,970.6,8.4,115.82,124.8,CTX-5276
1,230.9,1.0,97.21,97.49,CTX-5277
2,705.7,5.7,96.4,100.43,CTX-5278
1,231.9,0.7,115.56,123.99,CTX-5279
2,1075.5,7.5,116.86,123.47,CTX-5280
1,458.6,3.2,98.83,98.77,CTX-5281
2,129.4,0.5,99.96,99.69,CTX-5282
3,914.2,5.0,99.62,100.09,CTX-5283
4,1208.6,6.6,101.03,102.16,CTX-5284
1,181.9,0.9,122.67,126.88,CTX-5285
2,212.8,1.0,123.05,130.49,CTX-5286
3,844.7,5.3,123.83,132.37,CTX-5287
4,673.1,8.4,125.43,132.38,CTX-5288
1,1098.1,8.6,96.38,96.58,CTX-5289
2,693.3,5.4,96.9,98.31,CTX-5290
1,522.2,1.8,115.56,124.27,CTX-5291
2,1069.8,5.9,115.81,124.89,CTX-5292
1,111.0,0.9,103.12,100.8,CTX-5293
2,343.0,3.0,102.96,103.72,CTX-5294
1,1082.6,7.9,108.44,113.75,CTX-5295
2,351.5,2.7,109.5,114.06,CTX-5296
1,350.0,2.4,132.07,140.07,CTX-5297
2,119.4,0.4,132.82,139.11,CTX-5298
1,566.7,5.7,103.65,107.04,CTX-5299
2,127.4,0.5,104.17,106.31,CTX-5300
3,514.9,2.0,107.44,108.63,CTX-5301
4,1077.3,7.5,105.09,108.39,CTX-5302
1,284.6,2.8,127.24,135.17,CTX-5303
2,114.7,0.3,128.27,135.69,CTX-5304
1,228.2,1.0,104.31,106.86,CTX-5305
2,975.4,10.4,103.94,107.32,CTX-5306
1,775.9,3.5,96.12,97.79,CTX-5307
2,132.0,0.5,97.43,98.12,CTX-5308
1,128.9,0.5,102.86,102.9,CTX-5309
2,977.9,5.9,102.55,103.77,CTX-5310
1,1202.7,10.1,98.16,98.02,CTX-5311
2,703.4,6.1,96.6,100.19,CTX-5312
1,1279.8,6.9,104.18,106.6,CTX-5313
2,493.3,5.1,104.32,109.38,CTX-5314
3,112.3,0.7,105.37,107.62,CTX-5315
4,595.3,2.4,106.08,107.04,CTX-5316
1,561.9,4.7,120.85,129.63,CTX-5317
2,105.8,0.8,123.19,129.81,CTX-5318
3,406.3,3.1,121.84,130.77,CTX-5319
4,945.3,10.5,124.74,130.53,CTX-5320
1,1399.6,6.7,115.39,124.33,CTX-5321
2,504.5,3.7,115.0,127.51,CTX-5322
1,613.7,5.3,107.44,113.66,CTX-5323
2,139.2,0.5,110.15,113.16,CTX-5324
3,602.6,2.4,110.76,116.79,CTX-5325
4,966.9,10.7,112.64,115.04,CTX-5326
1,128.5,0.7,120.7,129.9,CTX-5327
2,793.2,5.5,124.44,130.12,CTX-5328
1,1055.7,6.6,108.39,111.94,CTX-5329
2,352.5,2.9,109.95,115.79,CTX-5330
1,467.6,2.0,104.03,107.74,CTX-5331
2,1281.4,9.7,105.42,108.27,CTX-5332
1,230.8,0.9,126.95,137.5,CTX-5333
2,762.3,8.6,127.14,136.01,CTX-5334
1,978.5,7.0,108.41,111.98,CTX-5335
2,234.9,2.2,109.87,113.68,CTX-5336
3,224.2,0.7,110.7,114.34,CTX-5337
4,1506.9,5.4,110.87,115.62,CTX-5338
1,348.1,4.4,102.75,100.92,CTX-5339
2,133.6,0.4,102.59,101.56,CTX-5340
1,652.2,4.8,132.71,138.46,CTX-5341
2,696.5,10.5,132.45,137.79,CTX-5342
3,413.2,5.3,134.47,138.82,CTX-5343
4,122.5,0.2,133.82,139.44,CTX-5344
1,655.4,5.4,132.78,138.41,CTX-5345
2,909.4,7.7,133.24,138.64,CTX-5346
3,417.0,3.9,133.69,139.22,CTX-5347
4,108.6,0.3,133.0,140.18,CTX-5348
1,689.0,5.7,109.5,113.38,CTX-5349
2,165.5,1.4,108.5,113.38,CTX-5350
1,896.2,5.5,124.89,131.56,CTX-5351
2,1049.2,10.1,124.48,128.27,CTX-5352
1,551.1,2.4,109.77,113.88,CTX-5353
2,1161.0,4.4,109.49,114.47,CTX-5354
1,118.0,0.8,127.43,135.3,CTX-5355
2,547.4,2.5,128.41,135.5,CTX-5356
1,94.0,0.6,122.02,131.33,CTX-5357
2,402.3,1.7,123.49,131.02,CTX-5358
3,1197.7,9.5,122.92,133.05,CTX-5359
4,509.8,7.2,123.03,131.55,CTX-5360
1,167.5,1.9,102.02,101.13,CTX-5361
2,200.8,0.5,103.96,100.88,CTX-5362
1,818.1,6.1,93.02,94.5,CTX-5363
2,1050.8,13.0,93.82,97.37,CTX-5364
1,506.4,2.2,99.47,98.31,CTX-5365
2,1158.0,8.2,100.01,100.7,CTX-5366
1,503.6,5.3,98.59,100.18,CTX-5367
2,107.4,0.6,98.79,99.43,CTX-5368
3,587.4,2.4,100.96,101.5,CTX-5369
4,963.8,5.8,101.29,102.66,CTX-5370
1,356.5,3.1,96.33,95.88,CTX-5371
2,129.0,0.6,97.07,99.05,CTX-5372
1,144.5,0.5,122.39,129.7,CTX-5373
2,410.1,3.2,123.57,130.06,CTX-5374
1,943.4,4.3,99.29,100.76,CTX-5375
2,839.5,8.8,99.79,97.33,CTX-5376
1,925.3,4.8,127.24,133.46,CTX-5377
2,907.5,4.9,128.29,135.34,CTX-5378
3,184.4,1.6,129.72,136.16,CTX-5379
4,252.9,0.7,128.14,135.42,CTX-5380
1,674.5,6.5,93.34,95.82,CTX-5381
2,122.9,0.5,93.48,95.77,CTX-5382
3,500.3,1.9,94.79,97.37,CTX-5383
4,1132.1,7.4,93.55,98.41,CTX-5384
1,138.4,0.4,97.64,96.12,CTX-5385
2,433.8,2.2,97.65,101.2,CTX-5386
1,220.9,0.8,100.33,99.92,CTX-5387
2,1040.0,8.5,100.09,100.75,CTX-5388
1,782.8,7.0,98.93,98.92,CTX-5389
2,209.5,1.0,99.22,101.49,CTX-5390
1,1263.0,8.5,99.9,98.44,CTX-5391
2,501.5,4.2,101.0,100.0,CTX-5392
1,605.6,7.8,131.7,138.26,CTX-5393
2,178.0,1.0,133.4,138.28,CTX-5394
1,1179.3,7.8,104.34,107.2,CTX-5395
2,521.0,7.1,104.87,108.67,CTX-5396
1,859.2,6.4,96.77,94.38,CTX-5397
2,680.4,5.7,95.33,97.63,CTX-5398
1,988.4,9.2,127.08,135.56,CTX-5399
2,637.3,6.7,128.42,136.08,CTX-5400
1,110.9,0.6,94.93,95.13,CTX-5401
2,563.1,1.9,93.65,95.85,CTX-5402
1,641.3,7.2,121.78,129.43,CTX-5403
2,123.3,0.7,124.59,130.61,CTX-5404
1,537.2,6.9,101.28,102.91,CTX-5405
2,119.3,0.7,101.52,102.15,CTX-5406
3,568.0,3.1,102.69,103.75,CTX-5407
4,881.9,7.4,102.65,104.3,CTX-5408
1,552.1,5.5,129.87,138.11,CTX-5409
2,132.4,0.4,132.06,140.02,CTX-5410
3,445.0,2.4,133.22,138.21,CTX-5411
4,950.5,11.6,134.88,136.95,CTX-5412
1,704.0,5.4,114.56,123.87,CTX-5413
2,482.7,5.0,116.96,124.77,CTX-5414
3,141.6,0.6,115.96,126.15,CTX-5415
4,433.8,2.2,115.57,125.7,CTX-5416
1,1047.4,7.0,126.84,134.94,CTX-5417
2,358.7,1.5,126.75,134.18,CTX-5418
1,186.2,1.7,116.15,124.82,CTX-5419
2,305.0,1.0,117.25,124.94,CTX-5420
1,615.8,5.1,100.57,100.69,CTX-5421
2,144.0,0.4,103.36,103.73,CTX-5422
1,692.6,7.8,104.98,106.76,CTX-5423
2,179.7,1.6,104.63,107.02,CTX-5424
1,243.6,0.8,132.39,139.19,CTX-5425
2,921.2,9.2,132.48,139.57,CTX-5426
3,693.9,8.5,132.04,139.92,CTX-5427
4,194.0,2.2,133.75,136.47,CTX-5428
1,1002.2,4.3,99.29,98.15,CTX-5429
2,716.8,8.0,99.0,98.65,CTX-5430
1,1111.0,10.4,104.8,107.48,CTX-5431
2,810.8,4.7,104.54,107.42,CTX-5432
1,213.5,0.7,103.46,105.11,CTX-5433
2,940.0,5.5,104.62,107.17,CTX-5434
1,1056.4,8.4,101.48,102.65,CTX-5435
2,696.2,5.5,101.14,103.14,CTX-5436
3,93.1,0.6,103.28,103.46,CTX-5437
4,508.8,2.4,103.06,103.96,CTX-5438
1,1104.2,6.5,96.75,95.57,CTX-5439
2,280.2,3.4,97.2,100.65,CTX-5440
3,111.1,0.4,98.55,96.46,CTX-5441
4,808.4,5.8,98.17,100.57,CTX-5442
1,1150.7,7.1,109.89,114.81,CTX-5443
2,500.9,5.2,108.85,113.07,CTX-5444
3,55.9,0.7,108.4,115.05,CTX-5445
4,479.2,2.9,110.57,115.28,CTX-5446
1,113.4,0.9,114.49,124.76,CTX-5447
2,558.2,1.7,115.71,126.57,CTX-5448
1,838.0,12.5,105.0,105.39,CTX-5449
2,163.9,1.2,104.99,106.91,CTX-5450
3,211.3,0.7,105.52,105.88,CTX-5451
4,722.1,5.3,105.53,109.94,CTX-5452
1,586.6,5.3,117.37,126.54,CTX-5453
2,1198.6,9.1,115.37,125.67,CTX-5454
1,835.0,4.5,96.0,98.11,CTX-5455
2,1216.3,7.9,97.99,98.03,CTX-5456
3,315.5,4.3,97.29,97.28,CTX-5457
4,138.2,0.6,98.75,101.81,CTX-5458
1,1250.6,6.5,99.57,100.76,CTX-5459
2,614.6,7.3,100.15,100.28,CTX-5460
1,270.6,0.7,96.3,99.19,CTX-5461
2,1359.3,11.3,97.72,98.79,CTX-5462
1,496.7,7.3,122.03,130.85,CTX-5463
